loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,delinq_2yrs,pub_rec_bankruptcies,loan_status
10500, 36 months,14.03,359.02,2 years,RENT,45000,0,0,In Grace Period
15000, 36 months,9.99,483.94,7 years,RENT,205000,0,0,Fully Paid
14000, 36 months,7.39,434.79,7 years,MORTGAGE,77001,0,0,Fully Paid
16000, 60 months,13.56,368.66,,MORTGAGE,0,0,0,Current
5000, 36 months,6.62,153.52,5 years,MORTGAGE,55000,0,0,Fully Paid
18000, 60 months,9.99,382.36,10+ years,MORTGAGE,41000,0,0,Current
10000, 36 months,16.14,352.27,1 year,MORTGAGE,90000,0,0,Current
10000, 36 months,10.99,327.34,10+ years,RENT,68000,0,0,Fully Paid
3000, 36 months,14.65,103.49,10+ years,RENT,100272,0,0,Fully Paid
23600, 60 months,15.99,573.79,3 years,RENT,49379,0,0,Charged Off
20000, 60 months,9.99,424.85,10+ years,RENT,105000,0,1,Fully Paid
10000, 36 months,20,371.64,10+ years,RENT,240000,0,0,Current
7200, 36 months,10.33,233.45,8 years,RENT,22500,0,0,Current
14000, 36 months,18.94,512.76,8 years,RENT,35000,5,0,Current
3500, 36 months,7.9,109.52,< 1 year,RENT,25000,0,0,Fully Paid
16000, 60 months,15.31,383.25,8 years,RENT,150000,1,0,Fully Paid
10000, 36 months,8.99,317.96,10+ years,MORTGAGE,72000,0,0,Current
9000, 36 months,9.44,288.05,6 years,RENT,35000,0,0,Default
35000, 60 months,10.9,759.25,10+ years,MORTGAGE,74500,0,1,Current
6600, 36 months,10.91,215.8,1 year,RENT,90000,7,0,Fully Paid
5000, 36 months,7.89,156.43,,RENT,16080,0,0,Fully Paid
4800, 36 months,5.32,144.56,< 1 year,MORTGAGE,80000,0,0,Fully Paid
6000, 36 months,12.29,200.12,10+ years,RENT,80000,0,0,Fully Paid
10000, 36 months,12.62,335.12,7 years,MORTGAGE,170000,0,0,Fully Paid
25000, 36 months,12.12,831.8,1 year,RENT,77500,0,0,Fully Paid
1200, 36 months,10.49,39,10+ years,MORTGAGE,70000,0,0,Current
4000, 36 months,7.49,124.41,3 years,RENT,45000,0,0,Current
6500, 36 months,10.42,211.03,< 1 year,MORTGAGE,70000,0,0,Current
26000, 60 months,11.55,572.47,,MORTGAGE,60000,0,0,Fully Paid
5000, 36 months,10.49,162.49,5 years,RENT,34000,0,0,Current
15000, 36 months,14.65,517.42,< 1 year,MORTGAGE,36000,1,0,Fully Paid
5000, 36 months,10.41,162.31,10+ years,MORTGAGE,56000,0,0,Current
11000, 36 months,13.49,373.24,10+ years,MORTGAGE,200000,0,0,Charged Off
23675, 60 months,16.29,579.39,10+ years,MORTGAGE,53000,0,0,Fully Paid
39200, 36 months,6.07,1193.79,10+ years,MORTGAGE,80000,0,0,Fully Paid
5000, 36 months,7.07,154.55,5 years,MORTGAGE,70000,0,0,Current
1500, 36 months,7.24,46.49,2 years,MORTGAGE,50000,0,0,Fully Paid
20000, 60 months,15.05,476.33,3 years,RENT,45000,0,0,Current
12000, 36 months,10.15,388.06,4 years,MORTGAGE,80000,0,0,Fully Paid
8000, 36 months,8.99,254.37,8 years,RENT,50000,0,1,Fully Paid
15000, 60 months,14.99,356.78,9 years,MORTGAGE,99000,2,0,Fully Paid
12000, 36 months,8.9,381.04,10+ years,RENT,120000,0,0,Fully Paid
16000, 60 months,11.44,351.4,< 1 year,MORTGAGE,100000,0,0,Fully Paid
21000, 60 months,24.74,613.19,7 years,MORTGAGE,75000,0,1,Late (16-30 days)
26125, 60 months,14.65,616.73,7 years,MORTGAGE,125000,0,0,Current
26000, 60 months,15.04,619.09,10+ years,MORTGAGE,65000,0,0,Current
4000, 36 months,21,150.71,10+ years,MORTGAGE,42000,1,0,Fully Paid
2400, 36 months,18.25,87.07,1 year,RENT,27560,2,0,Fully Paid
10000, 36 months,7.97,313.23,10+ years,OWN,52000,0,0,Current
7600, 36 months,11.47,250.51,1 year,MORTGAGE,40000,2,0,Current
15000, 60 months,13.33,343.84,,MORTGAGE,73688,0,0,Charged Off
3000, 36 months,13.33,101.56,3 years,RENT,31668,0,0,Charged Off
14125, 36 months,13.11,476.68,10+ years,RENT,36000,0,0,Fully Paid
12000, 36 months,10.75,391.45,,OWN,81222,0,0,Current
12500, 36 months,10.78,407.94,2 years,MORTGAGE,54300,0,1,Fully Paid
16000, 60 months,14.08,372.96,10+ years,MORTGAGE,52000,0,0,Current
12000, 36 months,7.9,375.49,4 years,MORTGAGE,85000,0,0,Fully Paid
15000, 36 months,10.9,490.38,,OWN,50000,0,0,Current
14000, 36 months,6.03,426.1,10+ years,OWN,90000,0,0,Fully Paid
11275, 36 months,23.4,438.81,7 years,RENT,120000,0,0,Fully Paid
16000, 60 months,15.31,383.25,6 years,RENT,120000,0,0,Fully Paid
12000, 36 months,8.24,377.37,10+ years,MORTGAGE,125000,3,0,Fully Paid
8000, 36 months,11.53,263.93,10+ years,RENT,71000,0,0,Fully Paid
30000, 60 months,13.99,697.9,,MORTGAGE,70000,0,0,Current
8400, 36 months,17.77,302.72,10+ years,MORTGAGE,24455,0,0,Fully Paid
21000, 36 months,11.99,697.41,10+ years,OWN,145000,0,0,Fully Paid
5500, 36 months,10.99,180.04,7 years,MORTGAGE,40000,0,1,Fully Paid
10175, 60 months,18.99,263.89,1 year,RENT,39100,0,1,Current
10000, 36 months,6.49,306.45,10+ years,RENT,45000,0,0,Fully Paid
18000, 60 months,9.93,381.83,,OWN,75000,0,0,Current
5000, 36 months,9.25,159.59,< 1 year,RENT,16800,0,0,Fully Paid
15000, 36 months,9.99,483.94,10+ years,MORTGAGE,140000,3,0,Fully Paid
32000, 36 months,22.74,1234.38,8 years,OWN,281000,0,0,Charged Off
5000, 36 months,16.01,175.81,2 years,RENT,48500,0,0,Current
16000, 36 months,11.99,531.36,10+ years,OWN,77292,0,0,Current
11400, 60 months,20,302.04,10+ years,MORTGAGE,86000,1,1,Current
30000, 36 months,22.91,1159.89,6 years,RENT,115000,0,1,Current
8800, 36 months,12.13,292.84,3 years,OWN,88000,0,0,Current
11975, 36 months,7.49,372.45,3 years,RENT,55000,0,0,Fully Paid
12000, 36 months,7.99,375.99,7 years,RENT,78500,0,0,Fully Paid
18000, 60 months,9.93,381.83,2 years,RENT,72000,2,0,Current
10000, 60 months,17.97,253.78,10+ years,RENT,26000,0,0,Current
1000, 36 months,17.09,35.7,10+ years,RENT,44800,0,0,Fully Paid
7500, 36 months,11.49,247.29,< 1 year,RENT,49922,0,0,Fully Paid
5500, 36 months,7.89,172.08,10+ years,MORTGAGE,30000,0,0,Fully Paid
12000, 36 months,7.97,375.88,1 year,RENT,55000,0,0,Current
10000, 60 months,12.05,222.7,9 years,MORTGAGE,26000,0,0,Fully Paid
21400, 36 months,6.03,651.33,8 years,MORTGAGE,125000,0,0,Charged Off
20000, 36 months,13.99,683.46,6 years,RENT,106000,0,0,Charged Off
16000, 60 months,13.99,372.21,2 years,RENT,61000,1,0,Charged Off
35000, 36 months,6.83,1077.99,3 years,MORTGAGE,75600,0,0,Current
3000, 36 months,16.59,106.35,1 year,RENT,75000,0,0,Fully Paid
15000, 60 months,7.89,303.36,6 years,MORTGAGE,60000,0,0,Fully Paid
14000, 36 months,15.02,485.46,< 1 year,MORTGAGE,82000,1,0,Current
10000, 36 months,7.12,309.32,< 1 year,RENT,29000,0,0,Fully Paid
12000, 36 months,15.49,418.87,8 years,MORTGAGE,65000,0,1,Current
15000, 60 months,11.49,329.82,4 years,MORTGAGE,75000,2,0,Fully Paid
6000, 36 months,11.99,199.26,5 years,RENT,35000,0,0,Fully Paid
32000, 60 months,11.55,704.57,10+ years,MORTGAGE,113000,0,0,Current
25000, 36 months,8.9,793.84,< 1 year,MORTGAGE,83800,0,0,Fully Paid
11200, 60 months,19.03,290.72,,RENT,30000,0,0,Fully Paid
10000, 36 months,9.99,322.63,10+ years,MORTGAGE,46000,0,0,Fully Paid
29175, 60 months,24.99,856.16,10+ years,MORTGAGE,90000,0,0,Fully Paid
5000, 36 months,17.99,180.74,10+ years,MORTGAGE,37356,0,1,Fully Paid
6000, 36 months,8.24,188.69,1 year,OWN,56000,0,0,Fully Paid
15000, 36 months,21.49,568.91,< 1 year,RENT,48500,0,0,Fully Paid
18000, 60 months,14.46,423.14,1 year,MORTGAGE,115000,1,0,Current
25500, 60 months,18.45,653.8,10+ years,MORTGAGE,50500,0,0,Current
5000, 36 months,6.97,154.32,9 years,MORTGAGE,101000,0,0,Fully Paid
8500, 36 months,11.49,280.26,10+ years,MORTGAGE,46170,0,0,Fully Paid
12000, 36 months,10.49,389.98,4 years,MORTGAGE,76000,0,0,Fully Paid
25000, 36 months,14.47,860.16,5 years,MORTGAGE,65000,0,0,Current
10000, 36 months,12.62,335.12,10+ years,MORTGAGE,114000,0,1,Fully Paid
11725, 36 months,9.75,376.96,10+ years,OWN,26657,0,0,Fully Paid
3400, 36 months,15.99,119.52,5 years,RENT,60000,1,0,Fully Paid
20000, 60 months,12.29,447.83,4 years,MORTGAGE,110000,5,0,Current
12600, 36 months,15.31,438.7,2 years,MORTGAGE,35000,0,0,Fully Paid
2000, 36 months,11.55,66,10+ years,MORTGAGE,61000,0,0,Fully Paid
10000, 36 months,16.91,356.08,6 years,MORTGAGE,105000,9,0,Fully Paid
2650, 36 months,14.08,90.68,,RENT,25296,0,0,Charged Off
24000, 60 months,9.17,500.19,< 1 year,MORTGAGE,68000,0,0,Charged Off
35000, 36 months,12.59,1172.39,10+ years,MORTGAGE,110000,2,0,Fully Paid
24000, 36 months,14.65,827.87,2 years,RENT,125000,0,0,Charged Off
5000, 36 months,14.08,171.09,7 years,RENT,43000,0,0,Current
11100, 36 months,22.4,426.22,2 years,OWN,32000,0,0,Fully Paid
2800, 36 months,7.49,87.09,4 years,RENT,48000,0,0,Fully Paid
11000, 36 months,14.09,376.44,10+ years,OWN,45000,0,0,Fully Paid
10000, 60 months,14.99,237.85,,MORTGAGE,60000,0,0,Current
10500, 36 months,7.39,326.09,5 years,RENT,37000,0,0,Fully Paid
4800, 36 months,11.31,157.86,6 years,RENT,27900,0,0,Current
30000, 36 months,11.47,988.86,10+ years,MORTGAGE,80000,0,0,Fully Paid
11500, 60 months,23.4,326.84,3 years,RENT,62000,0,0,Current
10500, 60 months,11.8,232.51,10+ years,RENT,60000,0,0,Current
30000, 60 months,8.39,613.91,6 years,MORTGAGE,90000,0,0,Fully Paid
24000, 36 months,8.39,756.4,4 years,RENT,60000,0,0,Fully Paid
15100, 60 months,18.92,391.04,2 years,RENT,38000,0,0,Fully Paid
12000, 60 months,28.69,378.65,10+ years,OWN,87500,0,0,Charged Off
21850, 60 months,12.12,487.37,2 years,MORTGAGE,55000,0,0,Fully Paid
16000, 60 months,12.29,358.27,10+ years,MORTGAGE,101000,2,0,Fully Paid
7200, 36 months,10.99,235.69,10+ years,MORTGAGE,240000,0,0,Fully Paid
6500, 36 months,10.99,212.78,7 years,OWN,35000,0,1,Fully Paid
13900, 36 months,7.99,435.52,< 1 year,RENT,104000,0,0,Current
25000, 60 months,9.44,524.32,6 years,MORTGAGE,140000,0,0,Fully Paid
35000, 36 months,15.05,1214.15,2 years,MORTGAGE,120000,0,0,Fully Paid
25000, 60 months,11.53,550.2,5 years,MORTGAGE,62000,0,0,Fully Paid
12000, 36 months,12.73,402.77,4 years,RENT,110000,2,0,Current
16000, 60 months,13.59,368.9,10+ years,MORTGAGE,50000,0,0,Fully Paid
37525, 36 months,7.21,1162.27,10+ years,MORTGAGE,200000,0,0,Current
18000, 36 months,9.44,576.09,10+ years,MORTGAGE,80598,0,0,Current
8000, 36 months,11.99,265.68,3 years,RENT,57000,0,0,Fully Paid
17275, 60 months,16.55,425.16,3 years,OWN,45000,0,0,Charged Off
28000, 36 months,12.99,943.3,10+ years,OWN,144000,0,0,Fully Paid
9500, 36 months,14.09,325.11,7 years,RENT,65000,0,0,Charged Off
14000, 36 months,13.11,472.46,3 years,RENT,80000,0,0,Fully Paid
4200, 36 months,12.39,140.29,< 1 year,RENT,25000,0,0,Fully Paid
23075, 36 months,8.67,730.24,6 years,MORTGAGE,155000,0,0,Fully Paid
25000, 36 months,13.99,854.32,2 years,RENT,60000,0,0,Charged Off
18000, 60 months,15.99,437.63,10+ years,MORTGAGE,87480,0,0,Fully Paid
11200, 36 months,6.03,340.88,2 years,MORTGAGE,65000,0,0,Fully Paid
21600, 36 months,7.02,667.15,10+ years,MORTGAGE,60000,0,1,Current
12000, 36 months,9.17,382.55,1 year,MORTGAGE,120000,0,1,Fully Paid
7000, 36 months,8.46,220.85,,RENT,10320,0,0,Current
14500, 60 months,12.73,327.92,10+ years,MORTGAGE,54304,0,0,Current
12000, 36 months,11.47,395.55,10+ years,RENT,42000,0,0,Charged Off
10000, 36 months,7.21,309.74,3 years,OWN,60000,0,0,Current
16000, 60 months,23.99,460.2,8 years,RENT,73000,1,0,Current
20000, 60 months,18.06,508.53,1 year,MORTGAGE,50000,0,1,Current
11200, 60 months,18.94,290.17,10+ years,MORTGAGE,68000,3,0,Current
36000, 60 months,11.47,791.2,< 1 year,OWN,80000,1,0,Fully Paid
3000, 36 months,11.99,99.63,2 years,RENT,35000,2,0,Current
32500, 60 months,12.79,735.99,10+ years,MORTGAGE,65000,0,0,Current
20000, 36 months,11.99,664.2,1 year,MORTGAGE,160000,0,0,Fully Paid
15000, 60 months,15.05,357.25,4 years,OWN,49000,0,0,Fully Paid
12000, 36 months,7.24,371.85,7 years,MORTGAGE,87000,0,0,Current
7000, 36 months,8.39,220.62,2 years,RENT,30000,0,0,Fully Paid
25000, 60 months,23.5,711.97,7 years,MORTGAGE,65500,0,0,Fully Paid
24000, 60 months,16.59,591.19,1 year,MORTGAGE,60000,0,0,Fully Paid
5500, 36 months,11.99,182.66,< 1 year,RENT,41000,6,0,Current
20475, 60 months,15.61,493.68,< 1 year,MORTGAGE,90000,0,0,Charged Off
15000, 60 months,10.72,324.05,10+ years,MORTGAGE,59000,0,0,Current
10000, 36 months,25.34,399.4,< 1 year,RENT,40000,0,0,Current
10000, 60 months,11.05,217.68,< 1 year,RENT,24000,0,0,Current
4800, 36 months,10.75,156.58,10+ years,MORTGAGE,65000,0,0,Fully Paid
9050, 36 months,13.99,309.27,,RENT,22632,0,0,Charged Off
12000, 36 months,9.93,386.82,6 years,MORTGAGE,100000,1,0,Current
5000, 36 months,7.89,156.43,,OWN,21372,0,0,Fully Paid
18000, 60 months,13.99,418.74,6 years,RENT,88000,0,0,Fully Paid
16050, 36 months,9.16,511.59,2 years,MORTGAGE,84000,0,0,Fully Paid
25000, 36 months,6.11,761.8,< 1 year,MORTGAGE,130000,0,0,Current
27000, 36 months,12.79,907.01,10+ years,RENT,86004,0,0,Charged Off
10800, 60 months,13.35,247.68,10+ years,MORTGAGE,62000,0,0,Fully Paid
14000, 36 months,6.62,429.86,10+ years,MORTGAGE,52520,0,0,Fully Paid
13025, 36 months,11.99,432.56,4 years,OWN,54000,0,0,Current
23175, 60 months,21.45,632.85,< 1 year,MORTGAGE,68000,1,1,Current
8000, 36 months,8.39,252.14,10+ years,OWN,115000,0,0,Fully Paid
30000, 36 months,17.99,1084.43,10+ years,RENT,85000,0,0,In Grace Period
24000, 36 months,7.9,750.97,1 year,RENT,270000,0,0,Fully Paid
15000, 60 months,17.14,373.92,8 years,OWN,41000,0,0,Current
14400, 60 months,12.69,325.37,3 years,MORTGAGE,50000,0,0,Fully Paid
12000, 36 months,6.67,368.72,< 1 year,RENT,70000,0,0,Current
13000, 60 months,15.31,311.39,< 1 year,RENT,59000,0,1,Fully Paid
9750, 36 months,10.74,318.01,5 years,RENT,20000,0,0,Charged Off
8500, 36 months,19.99,315.85,6 years,MORTGAGE,57000,0,0,Charged Off
17900, 36 months,25.81,719.4,9 years,MORTGAGE,65000,1,0,Current
25000, 60 months,9.99,531.06,5 years,MORTGAGE,65000,0,0,Current
12000, 36 months,5.31,361.33,1 year,OWN,150000,0,0,Current
21000, 60 months,13.56,483.86,10+ years,ANY,33000,0,0,Current
6425, 36 months,26.99,262.27,5 years,MORTGAGE,52000,0,0,Fully Paid
6000, 36 months,10.99,196.41,5 years,RENT,37000,0,0,Fully Paid
16000, 60 months,13.99,372.21,10+ years,OWN,215000,1,0,Current
15000, 36 months,14.07,513.18,4 years,RENT,48600,0,0,Current
8000, 36 months,7.07,247.28,10+ years,MORTGAGE,60000,0,0,Fully Paid
1000, 36 months,13.59,33.98,8 years,MORTGAGE,155000,0,0,Current
7500, 36 months,15.05,260.18,9 years,RENT,43800,1,0,Fully Paid
28000, 60 months,16.55,689.12,3 years,OWN,100000,0,0,Current
9375, 36 months,17.57,336.91,9 years,MORTGAGE,52000,3,0,Charged Off
3000, 36 months,14.47,103.22,10+ years,RENT,40000,0,0,Current
12000, 60 months,16.99,298.17,7 years,MORTGAGE,55000,0,0,Fully Paid
13000, 36 months,10.74,424.01,3 years,MORTGAGE,48000,0,0,Fully Paid
16800, 36 months,14.99,582.3,2 years,RENT,40000,1,0,Fully Paid
3600, 36 months,15.05,124.89,3 years,OWN,14000,0,0,Fully Paid
10000, 36 months,17.47,358.88,5 years,RENT,33000,0,0,Current
20000, 36 months,7.97,626.46,10+ years,RENT,135000,3,0,Current
40000, 36 months,7.07,1236.37,3 years,MORTGAGE,205000,0,0,Current
10800, 36 months,7.89,337.89,10+ years,MORTGAGE,46000,0,0,Fully Paid
14400, 36 months,13.66,489.79,2 years,MORTGAGE,41000,0,0,Fully Paid
20000, 36 months,10.91,653.93,4 years,MORTGAGE,62000,1,0,Current
18000, 36 months,5.32,542.07,10+ years,MORTGAGE,125000,0,0,Current
12000, 60 months,8.99,249.05,2 years,MORTGAGE,100000,0,0,Current
1200, 36 months,12.74,40.29,2 years,MORTGAGE,78000,0,0,Charged Off
5000, 36 months,7.34,155.17,3 years,RENT,46000,0,0,Current
4800, 36 months,13.99,164.03,4 years,MORTGAGE,48000,0,1,Fully Paid
4300, 36 months,16.14,151.48,10+ years,MORTGAGE,37300,0,0,Current
12000, 36 months,10.42,389.58,< 1 year,RENT,52000,0,0,Current
17975, 60 months,18.84,464.71,10+ years,RENT,50000,0,0,Current
11550, 60 months,14.33,270.73,,OWN,60000,2,0,Current
17875, 36 months,17.97,645.96,10+ years,RENT,130000,1,0,Current
24000, 60 months,15.8,581.09,8 years,RENT,85000,1,0,Fully Paid
3500, 36 months,6.89,107.9,3 years,MORTGAGE,75000,0,0,Fully Paid
10000, 36 months,18.06,361.83,,RENT,0,1,0,Current
14725, 60 months,17.86,372.8,10+ years,MORTGAGE,60000,0,0,Fully Paid
4200, 36 months,11.14,137.79,5 years,RENT,51510,0,0,Fully Paid
22725, 36 months,10.99,743.88,10+ years,MORTGAGE,64000,0,0,Fully Paid
4000, 36 months,23.4,155.68,1 year,RENT,28000,0,0,Current
15000, 60 months,10.99,326.07,10+ years,MORTGAGE,68000,0,1,Current
6000, 36 months,23.4,233.52,10+ years,RENT,90000,0,0,Fully Paid
1700, 36 months,10.49,55.25,,RENT,31452,1,0,Fully Paid
8000, 36 months,7.49,248.82,,MORTGAGE,57000,1,0,Fully Paid
35000, 36 months,13.58,1189.09,10+ years,RENT,103332,0,0,Current
20000, 36 months,6.24,610.62,5 years,MORTGAGE,85000,0,0,Fully Paid
32000, 60 months,10.42,686.54,10+ years,RENT,170000,0,0,Current
16000, 60 months,13.49,368.08,,MORTGAGE,137749,2,0,Charged Off
13600, 60 months,23.99,391.17,5 years,RENT,40000,0,0,Charged Off
6400, 36 months,11.99,212.55,3 years,RENT,25000,0,0,Current
18000, 36 months,9.16,573.74,6 years,RENT,45000,0,0,Fully Paid
35000, 36 months,10.08,1130.67,10+ years,MORTGAGE,60000,0,0,Current
30000, 36 months,8.24,943.42,4 years,MORTGAGE,230000,3,0,Fully Paid
18000, 36 months,8.18,565.56,10+ years,RENT,65000,0,0,Fully Paid
15000, 36 months,6.72,461.24,1 year,MORTGAGE,51000,0,0,Fully Paid
19000, 36 months,7.96,595.05,4 years,RENT,82500,0,0,Current
15000, 36 months,5.32,451.73,10+ years,OWN,68000,0,0,Current
5000, 36 months,7.21,154.87,< 1 year,RENT,30000,0,0,Current
15000, 60 months,7.26,298.87,2 years,MORTGAGE,65000,1,0,Fully Paid
20000, 60 months,12.74,452.41,4 years,MORTGAGE,118000,0,0,Current
21000, 60 months,23.76,601.21,10+ years,RENT,89500,1,0,Charged Off
25000, 60 months,21.99,690.34,10+ years,MORTGAGE,88000,0,0,Current
6700, 36 months,14.99,232.23,5 years,OWN,30000,0,1,Fully Paid
5000, 36 months,6.49,153.23,10+ years,MORTGAGE,60000,0,0,Late (31-120 days)
14000, 36 months,12.69,469.63,10+ years,MORTGAGE,82000,0,1,Charged Off
1675, 36 months,16.55,59.35,3 years,MORTGAGE,12000,0,0,Fully Paid
40000, 60 months,10.42,858.18,6 years,MORTGAGE,275000,0,0,Fully Paid
35000, 60 months,16.91,868.15,1 year,MORTGAGE,225000,0,0,Current
13000, 60 months,13.35,298.13,8 years,MORTGAGE,41000,0,0,Fully Paid
10000, 36 months,12.69,335.45,9 years,RENT,32000,1,0,Fully Paid
9000, 36 months,11.55,297,10+ years,OWN,51000,0,1,Fully Paid
18000, 60 months,20,476.89,10+ years,RENT,130000,0,0,Fully Paid
4000, 36 months,12.29,133.42,10+ years,RENT,60000,0,1,Fully Paid
10000, 36 months,21.49,379.28,4 years,OWN,50000,1,1,Charged Off
15000, 36 months,7.69,467.91,7 years,RENT,104000,0,0,Fully Paid
30350, 60 months,22.99,855.41,2 years,MORTGAGE,66000,0,0,Fully Paid
14250, 60 months,21.99,393.49,2 years,MORTGAGE,58000,3,0,Fully Paid
8975, 36 months,19.99,333.5,10+ years,OWN,34466,0,0,Fully Paid
8000, 36 months,11.99,265.68,4 years,MORTGAGE,63000,0,0,Fully Paid
2000, 36 months,18.75,73.06,,RENT,8855.04,0,0,Fully Paid
8350, 36 months,8.24,262.59,10+ years,RENT,75000,0,1,Current
28000, 36 months,7.62,872.52,7 years,MORTGAGE,120000,0,0,Fully Paid
10000, 36 months,12.73,335.65,4 years,MORTGAGE,78600,0,0,Current
15200, 36 months,9.17,484.56,1 year,MORTGAGE,90000,0,0,Fully Paid
10500, 36 months,10.49,341.23,10+ years,MORTGAGE,205691,0,0,Fully Paid
3500, 36 months,20.75,131.42,< 1 year,RENT,22000,0,0,Fully Paid
20000, 36 months,11.99,664.2,6 years,RENT,60000,0,0,Fully Paid
19475, 36 months,17.57,699.88,1 year,RENT,48000,1,0,Fully Paid
6075, 36 months,14.49,209.08,,RENT,17904,0,0,Fully Paid
12000, 60 months,14.99,285.42,< 1 year,MORTGAGE,27846,1,0,Current
20800, 36 months,11.99,690.76,2 years,MORTGAGE,68500,1,0,Fully Paid
16000, 36 months,9.44,512.08,< 1 year,RENT,106000,0,1,Fully Paid
4000, 36 months,8.18,125.68,,RENT,33000,0,0,Fully Paid
15000, 36 months,18.06,542.74,5 years,OWN,85000,0,0,Current
32000, 60 months,14.07,745.75,9 years,MORTGAGE,64000,0,0,Current
31000, 60 months,10.91,672.63,10+ years,MORTGAGE,175000,0,0,Fully Paid
6000, 36 months,7.24,185.93,7 years,MORTGAGE,41000,1,0,Current
21000, 60 months,22.74,588.87,4 years,RENT,80000,0,0,Fully Paid
27000, 60 months,19.03,700.85,9 years,MORTGAGE,74754.25,0,0,Current
16000, 36 months,14.09,547.55,10+ years,MORTGAGE,75000,0,0,Fully Paid
4775, 36 months,21.99,182.34,4 years,RENT,92000,0,0,Charged Off
10000, 60 months,24.99,293.46,3 years,MORTGAGE,89064,0,0,Charged Off
2600, 36 months,10.41,84.4,10+ years,RENT,40000,7,1,Late (31-120 days)
25000, 36 months,26.77,1017.55,10+ years,RENT,75000,0,0,Current
5000, 36 months,13.49,169.66,3 years,MORTGAGE,65000,0,0,Fully Paid
16800, 60 months,15.61,405.08,10+ years,MORTGAGE,100000,2,0,Current
10800, 36 months,12.62,361.93,2 years,OWN,60000,0,0,Current
22575, 60 months,24.5,656.01,3 years,MORTGAGE,48000,1,0,Fully Paid
3200, 36 months,14.49,110.14,3 years,MORTGAGE,36000,0,0,Fully Paid
30000, 60 months,23.88,860.96,10+ years,MORTGAGE,120528,0,0,Fully Paid
15250, 36 months,14.47,524.7,,OWN,36000,1,0,Charged Off
30000, 60 months,18.94,777.23,2 years,OWN,55000,1,0,Current
10000, 36 months,6.07,304.54,,MORTGAGE,30000,0,0,Current
3000, 36 months,6.49,91.94,1 year,MORTGAGE,45000,0,1,Fully Paid
25000, 36 months,6.08,761.46,10+ years,RENT,75000,0,0,Current
16000, 36 months,10.72,521.71,1 year,OWN,68000,0,1,Current
16000, 36 months,17.09,571.17,3 years,RENT,115000,0,0,Fully Paid
10000, 36 months,11.39,329.24,8 years,RENT,45000,1,0,Fully Paid
19725, 60 months,17.86,499.39,,MORTGAGE,48100,0,0,Charged Off
3000, 36 months,10.33,97.27,10+ years,MORTGAGE,170000,0,0,Current
12500, 36 months,16.91,445.1,6 years,RENT,85000,0,0,Current
30000, 60 months,15.59,723.03,10+ years,MORTGAGE,82000,0,0,Current
2600, 36 months,17.57,93.44,2 years,RENT,70000,0,1,Fully Paid
2600, 36 months,9.58,83.39,< 1 year,RENT,125000,0,0,Current
25000, 36 months,13.99,854.32,10+ years,MORTGAGE,75000,1,0,Current
8400, 36 months,14.49,289.1,10+ years,RENT,26600,0,0,Current
8000, 36 months,9.71,257.05,10+ years,MORTGAGE,70000,0,1,Fully Paid
22000, 36 months,18.49,800.78,3 years,MORTGAGE,50000,0,0,Fully Paid
4800, 36 months,10.99,157.13,10+ years,RENT,67745,0,1,Charged Off
13000, 36 months,13.11,438.72,6 years,RENT,45000,1,0,Fully Paid
20000, 36 months,7.26,619.93,5 years,RENT,132000,0,0,Fully Paid
24000, 60 months,15.99,583.51,8 years,RENT,138000,0,0,Fully Paid
6000, 36 months,11.44,197.69,3 years,RENT,34000,0,0,Current
16350, 36 months,16.02,574.98,8 years,RENT,55836,0,0,Current
